"","Wavelength..nm.","Absorbance"
"243",492,0.044
"244",493,0.043
"245",494,0.043
"246",495,0.042
"247",496,0.042
"248",497,0.041
"249",498,0.041
"250",499,0.041
"251",500,0.04
"252",501,0.04
"253",502,0.039
"254",503,0.039
"255",504,0.038
"256",505,0.038
"257",506,0.038
"258",507,0.037
"259",508,0.037
"260",509,0.036
"261",510,0.036
"262",511,0.035
"263",512,0.035
"264",513,0.035
"265",514,0.034
"266",515,0.034
"267",516,0.033
"268",517,0.033
"269",518,0.033
"270",519,0.032
"271",520,0.032
"272",521,0.032
"273",522,0.031
"274",523,0.031
"275",524,0.03
"276",525,0.03
"277",526,0.03
"278",527,0.029
"279",528,0.029
"280",529,0.029
"281",530,0.028
"282",531,0.028
"283",532,0.028
"284",533,0.028
"285",534,0.027
"286",535,0.027
"287",536,0.027
"288",537,0.026
"289",538,0.026
"290",539,0.026
"291",540,0.025
"292",541,0.025
"293",542,0.025
"294",543,0.025
"295",544,0.024
"296",545,0.024
"297",546,0.024
"298",547,0.024
"299",548,0.023
"300",549,0.023
"301",550,0.023
"302",551,0.023
"303",552,0.022
"304",553,0.022
"305",554,0.022
"306",555,0.022
"307",556,0.021
"308",557,0.021
"309",558,0.021
"310",559,0.021
"311",560,0.021
"312",561,0.02
"313",562,0.02
"314",563,0.02
"315",564,0.02
"316",565,0.02
"317",566,0.019
"318",567,0.019
"319",568,0.019
"320",569,0.019
"321",570,0.019
"322",571,0.018
"323",572,0.018
"324",573,0.018
"325",574,0.018
"326",575,0.018
"327",576,0.017
"328",577,0.017
"329",578,0.017
"330",579,0.017
"331",580,0.017
"332",581,0.017
"333",582,0.016
"334",583,0.016
"335",584,0.016
"336",585,0.016
"337",586,0.016
"338",587,0.016
"339",588,0.016
"340",589,0.015
"341",590,0.015
"342",591,0.015
"343",592,0.015
"344",593,0.015
"345",594,0.015
"346",595,0.015
"347",596,0.015
"348",597,0.014
"349",598,0.014
"350",599,0.014
"351",600,0.014
"352",601,0.014
"353",602,0.014
"354",603,0.014
"355",604,0.014
"356",605,0.013
"357",606,0.013
"358",607,0.013
"359",608,0.013
"360",609,0.013
"361",610,0.013
"362",611,0.013
"363",612,0.012
"364",613,0.012
"365",614,0.012
"366",615,0.012
"367",616,0.012
"368",617,0.012
"369",618,0.012
"370",619,0.012
"371",620,0.011
"372",621,0.011
"373",622,0.011
"374",623,0.011
"375",624,0.011
"376",625,0.011
"377",626,0.011
"378",627,0.01
"379",628,0.01
"380",629,0.01
"381",630,0.01
"382",631,0.01
"383",632,0.01
"384",633,0.01
"385",634,0.01
"386",635,0.009
"387",636,0.009
"388",637,0.009
"389",638,0.009
"390",639,0.009
"391",640,0.009
"392",641,0.009
"393",642,0.009
"394",643,0.008
"395",644,0.008
"396",645,0.008
"397",646,0.008
"398",647,0.008
"399",648,0.008
"400",649,0.008
"401",650,0.008
"402",651,0.008
"403",652,0.008
"404",653,0.007
"405",654,0.007
"406",655,0.007
"407",656,0.007
"408",657,0.007
"409",658,0.007
"410",659,0.007
"411",660,0.007
"412",661,0.007
"413",662,0.007
"414",663,0.007
"415",664,0.007
"416",665,0.006
